Time,Symbol,Price,Quantity,Type,Status,Value,maxPerf,maxLoss,maxDd,curPerf,pastPerfAvg,successRatio
2017-11-08T15:00:00Z,CVNA,14.35,-707,Market,Filled,-10145.45,0.159461374911410347271438696,-0.0035435861091424521615875266,0.1424521615875265768958185684,0.0170092133238837703756201276,0.0515498841026322008581592545, 0.8 
2017-11-08T15:00:00Z,SHOP,98.91,-99,Market,Filled,-9792.09,0.0018,-0.0109,0.0127,-0.0109,-0.0233658443516343982406377965,   0 
2017-11-08T15:00:00Z,TZOO,6.5,1534,Market,Filled,9971,0,0,0,0,0,1 
2017-11-08T16:00:00Z,AMZN,1124.15,8,Market,Filled,8993.2,0,0,0,0,0,1 
2017-11-08T16:00:00Z,GRPN,110,90,Market,Filled,9900,0,0,0,0,0,1 
2017-11-08T16:00:00Z,STMP,180.9,-54,Market,Filled,-9768.6,0.00680827886710239651416122,-0.0157952069716775599128540305,0.0226034858387799564270152505,-0.0147058823529411764705882353,-0.0022799407532797291578501904,   0 
2017-11-08T16:00:00Z,TZOO,6.5,-1534,Market,Filled,-9971,   0,   0,   0,   0,-0.0036500341763499658236500342,   0 
2017-11-08T18:00:00Z,MELI,265.005335874,37,Market,Filled,9805.197427338,0,0,0,0,0,1 
2017-11-08T18:00:00Z,PETS,33.551432928,297,Market,Filled,9964.775579616,0,0,0,0,0,1 
2017-11-08T18:00:00Z,SHOP,99.64,100,Market,Filled,9964,0,0,0,0,0,1 
2017-11-08T19:00:00Z,MELI,262.836356208,-37,Market,Filled,-9724.945179696,-0.0081846641270320220269301852,-0.0081846641270320220269301852,   0,-0.0081846641270320220269301852,0.0393823039853357846071587382, 0.9 
2017-11-08T19:00:00Z,OSTK,41.45,240,Market,Filled,9948,0,0,0,0,0,1 
2017-11-08T20:00:00Z,SECO,8.1,-1231,Market,Filled,-9971.1,0.0074074074074074074074074074,-0.012345679012345679012345679,0.0074074074074074074074074074,   0,0.0038760743417455346905919098, 0.1 
2017-11-08T20:00:00Z,SHOP,99.17,-100,Market,Filled,-9917,-0.0047169811320754716981132075,-0.0055198715375351264552388599,   0,-0.0047169811320754716981132075,-0.0095096353160395778898720341,   0 
2017-11-08T21:00:00Z,OSTK,46,-240,Market On Open,Filled,-11040,-0.0217129071170084439083232811,-0.0325693606755126658624849216,0.0108564535585042219541616405,-0.0325693606755126658624849216,-0.0013067735540084713533124141, 0.9 
2017-11-08T21:00:00Z,PETS,32.942058612,-297,Market On Open,Filled,-9783.791407764,-0.0069444444444444444444444444,-0.0141559829059829059829059829,0.0072115384615384615384615385,-0.0141559829059829059829059829,-0.0029550717426956265368912712, 0.5 
2017-11-09T15:00:00Z,JD,39.56,-260,Market,Filled,-10285.6,0.0576421491914449660928534168,   0,0.0258215962441314553990610329,0.0318205529473135106937923839,-0.0030694069413772554896796215, 0.2 
2017-11-09T15:00:00Z,OSTK,49.8,200,Market,Filled,9960,0,0,0,0,0,1 
2017-11-09T16:00:00Z,CARS,23.51,424,Market,Filled,9968.24,0,0,0,0,0,1 
2017-11-09T17:00:00Z,AMZN,1120.31,-8,Market,Filled,-8962.48,0.0090557309967531023439932393,-0.0034159142463194413556909665,0.0124716452430725436996842058,-0.0034159142463194413556909665,0.0591326628212245618770139721, 0.9 
2017-11-09T17:00:00Z,DLTH,17.57,567,Market,Filled,9962.19,0,0,0,0,0,1 
2017-11-09T17:00:00Z,MELI,262.746398526,37,Market,Filled,9721.616745462,0,0,0,0,0,1 
2017-11-09T18:00:00Z,NETE,4.04,2469,Market,Filled,9974.76,0,0,0,0,0,1 
2017-11-09T19:00:00Z,CARS,22.79,-424,Market,Filled,-9662.96,-0.0306252658443215652913653764,-0.0416843896214376860910250957,0.0097830710336027222458528286,-0.0306252658443215652913653764,-0.0216729484206604443703276047,   0 
2017-11-09T20:00:00Z,BKNG,1693.88,5,Market,Filled,8469.4,0,0,0,0,0,1 
2017-11-10T15:00:00Z,GRPN,110,-90,Market,Filled,-9900,0.0272727272727272727272727273,   0,0.0272727272727272727272727273,   0,0.1016477806694137208125497, 0.7 
2017-11-10T16:00:00Z,BABA,186.1,53,Market,Filled,9863.3,0,0,0,0,0,1 
2017-11-10T16:00:00Z,APRN,47.67615,209,Market,Filled,9964.31535,0,0,0,0,0,1 
2017-11-10T16:00:00Z,PETS,33.506625993,297,Market,Filled,9951.467919921,0,0,0,0,0,1 
2017-11-10T16:00:00Z,SECO,8.06,1237,Market,Filled,9970.22,0,0,0,0,0,1 
2017-11-10T16:00:00Z,W,60.1,166,Market,Filled,9976.6,0,0,0,0,0,1 
2017-11-10T17:00:00Z,GRUB,61.88,161,Market,Filled,9962.68,0,0,0,0,0,1 
2017-11-10T17:00:00Z,SECO,7.99,-1237,Market,Filled,-9883.63,-0.0086848635235732009925558313,-0.0086848635235732009925558313,   0,-0.0086848635235732009925558313,-0.0008684863523573200992555831,   0 
2017-11-10T17:00:00Z,SHOP,99.23,100,Market,Filled,9923,0,0,0,0,0,1 
2017-11-10T18:00:00Z,FLWS,9.18,1086,Market,Filled,9969.48,0,0,0,0,0,1 
2017-11-10T18:00:00Z,EXPE,115.732500972,86,Market,Filled,9952.995083592,0,0,0,0,0,1 
2017-11-10T19:00:00Z,ETSY,16.62,600,Market,Filled,9972,0,0,0,0,0,1 
2017-11-10T19:00:00Z,JD,40.06,249,Market,Filled,9974.94,0,0,0,0,0,1 
2017-11-10T20:00:00Z,CARS,22.83,437,Market,Filled,9976.71,0,0,0,0,0,1 
2017-11-10T20:00:00Z,CPRT,35.85,278,Market,Filled,9966.3,0,0,0,0,0,1 
2017-11-13T15:00:00Z,AMZN,1134.41,8,Market,Filled,9075.28,0,0,0,0,0,1 
2017-11-13T15:00:00Z,FLWS,9,-1086,Market,Filled,-9774,0.0021786492374727668845315904,-0.0196078431372549019607843137,0.0217864923747276688453159041,-0.0196078431372549019607843137,-0.0085923632610939112487100104,   0 
2017-11-13T15:00:00Z,CVNA,14.07,709,Market,Filled,9975.63,0,0,0,0,0,1 
2017-11-13T15:00:00Z,SECO,8.6,1160,Market,Filled,9976,0,0,0,0,0,1 
2017-11-13T15:00:00Z,STMP,178.65,55,Market,Filled,9825.75,0,0,0,0,0,1 
2017-11-13T16:00:00Z,APRN,46.7766,-209,Market,Filled,-9776.3094,0.0062893081761006289308176101,-0.0220125786163522012578616352,0.0283018867924528301886792453,-0.0188679245283018867924528302,-0.0107450601693656217501114248,   0 
2017-11-13T16:00:00Z,CARS,22.24,-437,Market,Filled,-9718.88,-0.0013140604467805519053876478,-0.0258431887866841874726237407,0.0245291283399036355672360929,-0.0258431887866841874726237407,-0.0271629523306707872024786222,   0 
2017-11-13T16:00:00Z,CVNA,14.09,-709,Market,Filled,-9989.81,0.001421464108031272210376688,   0,   0,0.001421464108031272210376688,0.0154504384022985205590957836,   1 
2017-11-13T17:00:00Z,CVNA,14.45,690,Market,Filled,9970.5,0,0,0,0,0,1 
2017-11-13T17:00:00Z,SHOP,98.36,-100,Market,Filled,-9836,0.0124962209009372165675702912,-0.0087675098256575632369243172,0.0212637307265947798044946084,-0.0087675098256575632369243172,-0.0051220340014336808519943185,   0 
2017-11-13T18:00:00Z,EBAY,35.100227835,284,Market,Filled,9968.46470514,0,0,0,0,0,1 
2017-11-13T18:00:00Z,NETE,4.29,-2469,Market,Filled,-10592.01,0.1311881188118811881188118812,-0.0074257425742574257425742574,0.0693069306930693069306930693,0.0618811881188118811881188119,-0.0198449390393584813026757222, 0.1 
2017-11-13T18:00:00Z,OSTK,54.45,-200,Market,Filled,-10890,0.1184738955823293172690763052,-0.0391566265060240963855421687,0.0672690763052208835341365462,0.0933734939759036144578313253,0.0078138911198549128443667097, 0.9 
2017-11-13T19:00:00Z,CARS,22.83,437,Market,Filled,9976.71,0,0,0,0,0,1 
2017-11-13T19:00:00Z,DLTH,17.35,-567,Market,Filled,-9837.45,0.0108138873079112122936824132,-0.0125213431986340352874217416,0.0233352305065452475811041548,-0.0125213431986340352874217416,-0.0291831688026220242183973466,   0 
2017-11-13T19:00:00Z,MELI,266.254748124,-37,Market,Filled,-9851.425680588,0.0397534903184083387225624834,   0,0.0264008825655266861946969986,0.0133526077528816525278654848,0.0151099377775672594881444589, 0.5 
2017-11-13T19:00:00Z,OSTK,55.25,180,Market,Filled,9945,0,0,0,0,0,1 
2017-11-13T19:00:00Z,PETS,33.408050736,-297,Market,Filled,-9922.191068592,0.0074886333244182936614067933,-0.0029419630917357582241240974,0.0104305964161540518855308907,-0.0029419630917357582241240974,-0.0130345809245581912070277944,   0 
2017-11-13T20:00:00Z,PETS,33.569355702,297,Market,Filled,9970.098643494,0,0,0,0,0,1 
2017-11-13T21:00:00Z,BABA,184.3,-53,Market On Open,Filled,-9767.9,0.0057495969908651262761955938,-0.0083825900053734551316496507,0.0141321869962385814078452445,-0.0083825900053734551316496507,-0.0076829114496146204161059851,   0 
2017-11-13T21:00:00Z,EBAY,34.788485595,-284,Market On Open,Filled,-9879.92990898,-0.0008326394671107410491257286,-0.0049958368026644462947543714,0.0041631973355537052456286428,-0.0049958368026644462947543714,-0.0045795836802664446294754371,   0 
2017-11-14T15:00:00Z,AMZN,1128.95,-8,Market,Filled,-9031.6,0.0042841653370474519794430585,-0.0048130746379175077793743003,0.0090972399749649597588173588,-0.0048130746379175077793743003,-0.0035556302854792479980592999,   0 
2017-11-14T15:00:00Z,JD,39.36,-249,Market,Filled,-9800.64,0.0499251123315027458811782327,-0.0174737893160259610584123814,0.0673989016475287069395906141,-0.0174737893160259610584123814,0.0268911187209795635185719074, 0.9 
2017-11-14T15:00:00Z,OSTK,53.05,-180,Market,Filled,-9549,0.0190045248868778280542986425,-0.0398190045248868778280542986,0.0588235294117647058823529411,-0.0398190045248868778280542986,0.0036153059436392478134572712, 0.8 
2017-11-14T15:00:00Z,PETS,33.533510154,-297,Market,Filled,-9959.452515738,-0.0010678056593699946609717032,-0.0018686599038974906567004805,   0,-0.0010678056593699946609717032,-0.0117257631998969000748343664,   0 
2017-11-14T16:00:00Z,STMP,175.7,-55,Market,Filled,-9663.5,0.0103554436048138818919675343,-0.0179121186677861740834033025,0.0282675622726000559753708368,-0.0165127343968653792331374195,-0.0148865675573335967468431537,   0 
2017-11-14T17:00:00Z,SHOP,99.86,99,Market,Filled,9886.14,0,0,0,0,0,1 
2017-11-14T18:00:00Z,CPRT,35.77,-278,Market,Filled,-9944.06,0.0033472803347280334728033473,-0.0022315202231520223152022315,0.0055788005578800557880055788,-0.0022315202231520223152022315,-0.0063807874902954977980226862,   0 
2017-11-14T18:00:00Z,ETSY,16.58,-600,Market,Filled,-9948,0.0174488567990373044524669073,-0.0024067388688327316486161252,0.0198555956678700361010830325,-0.0024067388688327316486161252,-0.0235210971673065535881420358,   0 
2017-11-14T18:00:00Z,GRUB,63.04,-161,Market,Filled,-10149.44,0.028603749191984486102133161,-0.0014544279250161603102779573,0.0101809954751131221719457014,0.0187459599224305106658047835,0.0055094909841655066400861326,   1 
2017-11-14T18:00:00Z,SECO,8.54,-1160,Market,Filled,-9906.4,0.0372093023255813953488372093,-0.0069767441860465116279069767,0.0441860465116279069767441860,-0.0069767441860465116279069767,-0.0050401061803912516590686133,   0 
2017-11-14T19:00:00Z,FLWS,9.15,1090,Market,Filled,9973.5,0,0,0,0,0,1 
2017-11-14T19:00:00Z,DLTH,17.57,567,Market,Filled,9962.19,0,0,0,0,0,1 
2017-11-15T15:00:00Z,CVNA,14.85,-690,Market,Filled,-10246.5,0.0595155709342560553633217993,   0,0.0359861591695501730103806228,0.0276816608996539792387543253,0.0165176831598755414454092034,   1 
2017-11-15T15:00:00Z,PETS,34.41172608,289,Market,Filled,9944.98883712,0,0,0,0,0,1 
2017-11-15T15:00:00Z,SHOP,98.35,-99,Market,Filled,-9736.65,-0.0060084117764870819146805528,-0.0151211696374924894852793911,0.0091127578610054075705988383,-0.0151211696374924894852793911,-0.0073776114600500100923542697,   0 
2017-11-15T17:00:00Z,CPRT,35.99,277,Market,Filled,9969.23,0,0,0,0,0,1 
2017-11-15T17:00:00Z,ETSY,16.67,598,Market,Filled,9968.66,0,0,0,0,0,1 
2017-11-15T17:00:00Z,SHOP,98.87,100,Market,Filled,9887,0,0,0,0,0,1 
2017-11-15T18:00:00Z,FLWS,9.1,-1090,Market,Filled,-9919,0.0163934426229508196721311475,-0.0054644808743169398907103825,0.0218579234972677595628415300,-0.0054644808743169398907103825,-0.0181935069109611057537769206,   0 
2017-11-15T18:00:00Z,MELI,265.57506786,37,Market,Filled,9826.27751082,0,0,0,0,0,1 
2017-11-15T18:00:00Z,SHOP,98.23,-100,Market,Filled,-9823,-0.0064731465560837463335693335,-0.0064731465560837463335693335,   0,-0.0064731465560837463335693335,-0.0085936468529925393346165007,   0 
2017-11-15T18:00:00Z,TRIP,27.131795505,367,Market,Filled,9957.368950335,0,0,0,0,0,1 
2017-11-15T19:00:00Z,APRN,46.1769,216,Market,Filled,9974.2104,0,0,0,0,0,1 
2017-11-15T19:00:00Z,CVNA,14.89,670,Market,Filled,9976.3,0,0,0,0,0,1 
2017-11-15T19:00:00Z,ETSY,16.59,-598,Market,Filled,-9920.82,-0.0041991601679664067186562687,-0.0047990401919616076784643071,0.0005998800239952009598080384,-0.0047990401919616076784643071,-0.0073380486230286907937178124,   0 
2017-11-15T19:00:00Z,SECO,8.86,1126,Market,Filled,9976.36,0,0,0,0,0,1 
2017-11-15T20:00:00Z,DLTH,17.4,-567,Market,Filled,-9865.8,0.002845759817871371656232214,-0.0153671030165054069436539556,0.0182128628343767785998861696,-0.0096755833807626636311895276,-0.0196420230408415598688987891,   0 
2017-11-15T20:00:00Z,W,63.69,-166,Market,Filled,-10572.54,0.0798668885191347753743760399,-0.0008319467554076539101497504,0.0277870216306156405990016639,0.0597337770382695507487520799,0.0113659111190981180799451112,   1 
2017-11-15T21:00:00Z,CVNA,15.08,-670,Market On Open,Filled,-10103.6,0.0141034251175285426460711887,   0,0.0100738750839489590329079919,0.0040295500335795836131631968,0.0184214511035761854281037696,   1 
2017-11-15T21:00:00Z,MELI,263.366107002,-37,Market On Open,Filled,-9744.545959074,-0.0016183665788483251787730523,-0.0081294693263078660143018442,0.0065111027474595408355287919,-0.0081294693263078660143018442,0.0112044000449627006736487519, 0.9 
2017-11-15T21:00:00Z,STMP,175.95,57,Market On Open,Filled,10029.15,0,0,0,0,0,1 
2017-11-16T15:00:00Z,BABA,184.73,54,Market,Filled,9975.42,0,0,0,0,0,1 
2017-11-16T15:00:00Z,GRUB,64.06,155,Market,Filled,9929.3,0,0,0,0,0,1 
2017-11-16T15:00:00Z,JD,40.14,248,Market,Filled,9954.72,0,0,0,0,0,1 
2017-11-16T15:00:00Z,SHOP,101.45,98,Market,Filled,9942.1,0,0,0,0,0,1 
2017-11-16T15:00:00Z,W,65.05,153,Market,Filled,9952.65,0,0,0,0,0,1 
2017-11-16T16:00:00Z,FLWS,9.2,1084,Market,Filled,9972.8,0,0,0,0,0,1 
2017-11-16T16:00:00Z,DLTH,17.65,565,Market,Filled,9972.25,0,0,0,0,0,1 
2017-11-16T16:00:00Z,EBAY,34.66184031,287,Market,Filled,9947.94816897,0,0,0,0,0,1 
2017-11-16T16:00:00Z,ETSY,16.69,597,Market,Filled,9963.93,0,0,0,0,0,1 
2017-11-16T16:00:00Z,GRPN,106,94,Market,Filled,9964,0,0,0,0,0,1 
2017-11-16T16:00:00Z,NETE,4.5,2217,Market,Filled,9976.5,0,0,0,0,0,1 
2017-11-16T16:00:00Z,SECO,8.62,-1126,Market,Filled,-9706.12,0.0146726862302483069977426637,-0.047404063205417607223476298,0.0620767494356659142212189617,-0.027088036117381489841986456,-0.0089878733791800094493149246,   0 
2017-11-16T17:00:00Z,AMZN,1136.33,8,Market,Filled,9090.64,0,0,0,0,0,1 
2017-11-16T17:00:00Z,CVNA,15.15,658,Market,Filled,9968.7,0,0,0,0,0,1 
2017-11-16T17:00:00Z,MELI,264.32565561,37,Market,Filled,9780.04925757,0,0,0,0,0,1 
2017-11-16T17:00:00Z,OSTK,52.95,188,Market,Filled,9954.6,0,0,0,0,0,1 
2017-11-16T18:00:00Z,MELI,263.246163426,-37,Market,Filled,-9740.108046762,-0.0040839478162223482699943279,-0.0040839478162223482699943279,   0,-0.0040839478162223482699943279,0.0051643290722143968854293048, 0.6 
2017-11-16T18:00:00Z,TZOO,6.05,1649,Market,Filled,9976.45,0,0,0,0,0,1 
2017-11-16T18:00:00Z,TRIP,26.82054908,-367,Market,Filled,-9843.14151236,0.0009832841691248770894788594,-0.0114716486397902327105866929,0.0124549328089151098000655523,-0.0114716486397902327105866929,-0.1149071648639790232710586693,   0 
2017-11-16T20:00:00Z,ETSY,16.58,-597,Market,Filled,-9898.26,0.0029958058717795086878370282,-0.006590772917914919113241462,0.0095865787896944278010784902,-0.006590772917914919113241462,-0.0037820628029925008070179316,   0 
2017-11-16T21:00:00Z,NETE,4.07,-2217,Market On Open,Filled,-9023.19,-0.0822222222222222222222222222,-0.1044444444444444444444444444,0.0222222222222222222222222222,-0.1044444444444444444444444444,0.0452486248624862486248624863, 0.9 
2017-11-17T15:00:00Z,CPRT,35.59,-277,Market,Filled,-9858.43,0.0005557099194220616838010558,-0.011114198388441233676021117,0.0116699083078632953598221728,-0.011114198388441233676021117,-0.0058859662177765937731644232,   0 
2017-11-17T15:00:00Z,STMP,173.2,-57,Market,Filled,-9872.4,0.0117613310384394721744119334,-0.0063109581181870338496844521,0.0180722891566265060240963855,-0.0063109581181870338496844521,-0.0154925567689975446947921228,   0 
2017-11-17T16:00:00Z,EBAY,34.476743355,-287,Market,Filled,-9894.825342885,0.0056211354693648116919617763,-0.0056211354693648116919617763,0.0112422709387296233839235526,-0.0053400786958965711073636875,-0.005030260991987658776015303,   0 
2017-11-17T16:00:00Z,NETE,4.17,2392,Market,Filled,9974.64,0,0,0,0,0,1 
2017-11-17T17:00:00Z,MELI,267.114343752,37,Market,Filled,9883.230718824,0,0,0,0,0,1 
2017-11-17T17:00:00Z,PETS,34.958370687,-289,Market,Filled,-10102.969128543,0.0494791666666666666666666667,   0,0.0335937500000000000000000000,0.0158854166666666666666666667,0.0004401008299970951154768944, 0.1 
2017-11-17T18:00:00Z,EBAY,34.73977587,287,Market,Filled,9970.31567469,0,0,0,0,0,1 
2017-11-17T19:00:00Z,AMZN,1133.7,-8,Market,Filled,-9069.6,0.0013552401151074071792525059,-0.0023144685082678447282039548,0.0036697086233752519074564607,-0.0023144685082678447282039548,-0.0045632140249525414742572658,   0 
2017-11-17T19:00:00Z,TRIP,26.900583875,370,Market,Filled,9953.21603375,0,0,0,0,0,1 
2017-11-17T21:00:00Z,GRUB,65,-155,Market On Open,Filled,-10075,0.0118638776147361848267249454,   0,0.0087418045582266625039025914,0.0099906337808304714330315329,0.0178704273082705067425274584,   1 
2017-11-17T21:00:00Z,OSTK,52.6,-188,Market On Open,Filled,-9888.8,0.0368271954674220963172804533,-0.0122757318224740321057601511,0.0472143531633616619452313504,-0.0103871576959395656279508971,-0.0368758198419921466080439584,   0 
2017-11-17T21:00:00Z,STMP,176.5,56,Market On Open,Filled,9884,0,0,0,0,0,1 
2017-11-20T15:00:00Z,APRN,45.87705,-216,Market,Filled,-9909.4428,0.0064935064935064935064935065,-0.012987012987012987012987013,0.0194805194805194805194805195,-0.0064935064935064935064935065,-0.0176304827248223474638568978,   0 
2017-11-20T15:00:00Z,CARS,23.99,-437,Market,Filled,-10483.63,0.0582566798072711344721857205,-0.0039421813403416557161629435,0.0236530880420499342969776610,0.0508103372755146736749890495,-0.0210470824150467280491074431, 0.1 
2017-11-20T15:00:00Z,JD,39.49,-248,Market,Filled,-9793.52,0.010463378176382660687593423,-0.0161933233682112605879422023,0.0266567015445939212755356253,-0.0161933233682112605879422023,-0.0173457427212444910113653635,   0 
2017-11-20T15:00:00Z,NETE,4.1,-2392,Market,Filled,-9807.2,0.0239808153477218225419664269,-0.0167865707434052757793764988,0.0407673860911270983213429257,-0.0167865707434052757793764988,0.0207492857199389003648566296, 0.7 
2017-11-20T15:00:00Z,OSTK,56.45,176,Market,Filled,9935.2,0,0,0,0,0,1 
2017-11-20T15:00:00Z,TZOO,6.05,-1649,Market,Filled,-9976.45,0.0413223140495867768595041322,-0.0082644628099173553719008264,0.0413223140495867768595041322,   0,   0,   0 
2017-11-20T16:00:00Z,CVNA,14.8,-658,Market,Filled,-9738.4,0.0382838283828382838283828383,-0.0231023102310231023102310231,0.0613861386138613861386138614,-0.0231023102310231023102310231,0.0118143660900246608070272684, 0.9 
2017-11-20T16:00:00Z,CPRT,36.17,275,Market,Filled,9946.75,0,0,0,0,0,1 
2017-11-20T16:00:00Z,GRUB,64.68,154,Market,Filled,9960.72,0,0,0,0,0,1 
2017-11-20T16:00:00Z,NETE,4.2,2375,Market,Filled,9975,0,0,0,0,0,1 
2017-11-20T16:00:00Z,SECO,8.5,1173,Market,Filled,9970.5,0,0,0,0,0,1 
2017-11-20T16:00:00Z,TZOO,6.15,1622,Market,Filled,9975.3,0,0,0,0,0,1 
2017-11-20T17:00:00Z,CARS,24,415,Market,Filled,9960,0,0,0,0,0,1 
2017-11-20T17:00:00Z,DLTH,17.81,-565,Market,Filled,-10062.65,0.0356940509915014164305949008,-0.0016997167138810198300283286,0.0266288951841359773371104815,0.0090651558073654390934844193,-0.0113602793086713417892365285, 0.1 
2017-11-20T17:00:00Z,ETSY,16.68,598,Market,Filled,9974.64,0,0,0,0,0,1 
2017-11-20T17:00:00Z,MELI,267.17431554,-37,Market,Filled,-9885.44967498,0.0093174674449932644813650651,-0.0071471336626253554857057327,0.0164646011076186199670707978,0.0002245172878311629995509654,-0.0048667577588426524663320535, 0.1 
2017-11-20T18:00:00Z,BKNG,1752.8,-5,Market,Filled,-8764,0.0421340354688643823647483883,-0.0010803598838170354452499587,0.0091151675443360804779559355,0.0347840460953550428601789973,0.0053731414516407674439126366,   1 
2017-11-20T18:00:00Z,EXPE,119.8971774,-86,Market,Filled,-10311.1572564,0.0509776747452072680332537141,   0,0.0149923085514222546650039398,0.0359853661937850133682497743,-0.0230686682893894624933058154, 0.1 
2017-11-20T18:00:00Z,NETE,4.15,-2375,Market,Filled,-9856.25,-0.0119047619047619047619047619,-0.0380952380952380952380952381,   0,-0.0119047619047619047619047619,0.0133706907175815217698542722, 0.6 
2017-11-20T18:00:00Z,TZOO,5.9,-1622,Market,Filled,-9569.8,-0.0081300813008130081300813008,-0.0406504065040650406504065041,0.0325203252032520325203252033,-0.0406504065040650406504065041,-0.0040650406504065040650406504,   0 
2017-11-20T19:00:00Z,ETSY,16.51,-598,Market,Filled,-9872.98,-0.0023980815347721822541966427,-0.0101918465227817745803357314,0.0077937649880095923261390887,-0.0101918465227817745803357314,-0.0069508802784016046599508889,   0 
2017-11-20T19:00:00Z,NETE,4.19,2381,Market,Filled,9976.39,0,0,0,0,0,1 
2017-11-20T19:00:00Z,PETS,35.092791492,284,Market,Filled,9966.352783728,0,0,0,0,0,1 
2017-11-20T19:00:00Z,STMP,174.35,-56,Market,Filled,-9763.6,0.013420902341519131924614506,-0.0042832667047401484865790977,0.0177041690462592804111936037,-0.0042832667047401484865790977,-0.0122292547440493525434456971,   0 
2017-11-20T19:00:00Z,TRIP,26.936154895,-370,Market,Filled,-9966.37731115,0.0122314049586776859504132231,-0.0009917355371900826446280992,0.0132231404958677685950413223,0.0013223140495867768595041322,-0.0791492631869783921272255946, 0.1 
2017-11-20T20:00:00Z,FLWS,9.43,-1084,Market,Filled,-10222.12,0.0380434782608695652173913043,   0,0.0130434782608695652173913043,0.025,-0.0080753776920604307296689167, 0.1 
2017-11-20T20:00:00Z,EBAY,34.54493697,-287,Market,Filled,-9914.39691039,0.0081323611890072910824453169,-0.0056085249579360628154795289,0.0137408861469433538979248458,-0.0056085249579360628154795289,-0.0051259539968380329093487504,   0 
2017-11-20T20:00:00Z,TRIP,26.989511425,369,Market,Filled,9959.129715825,0,0,0,0,0,1 
2017-11-20T20:00:00Z,W,66.73,-153,Market,Filled,-10209.69,0.0359723289777094542659492698,-0.0003074558032282859338970023,0.0169100691775557263643351268,0.0258262874711760184473481937,0.0187235768110935276650951601,   1 
2017-11-21T15:00:00Z,BKNG,1762.5,5,Market,Filled,8812.5,0,0,0,0,0,1 
2017-11-21T15:00:00Z,ETSY,16.64,599,Market,Filled,9967.36,0,0,0,0,0,1 
2017-11-21T15:00:00Z,EXPE,120.394312038,82,Market,Filled,9872.333587116,0,0,0,0,0,1 
2017-11-21T15:00:00Z,SECO,8.26,-1173,Market,Filled,-9688.98,-0.0058823529411764705882352941,-0.0282352941176470588235294118,0.0223529411764705882352941177,-0.0282352941176470588235294118,-0.0272027619174080467401407516,   0 
2017-11-21T16:00:00Z,AMZN,1136.89,8,Market,Filled,9095.12,0,0,0,0,0,1 
2017-11-21T16:00:00Z,JD,40.27,247,Market,Filled,9946.69,0,0,0,0,0,1 
2017-11-21T16:00:00Z,STMP,177.4,56,Market,Filled,9934.4,0,0,0,0,0,1 
2017-11-21T16:00:00Z,TZOO,6.31,1581,Market,Filled,9976.11,0,0,0,0,0,1 
2017-11-21T16:00:00Z,W,67.05,148,Market,Filled,9923.4,0,0,0,0,0,1 
2017-11-21T17:00:00Z,DLTH,18.01,553,Market,Filled,9959.53,0,0,0,0,0,1 
2017-11-21T17:00:00Z,EBAY,34.93461477,285,Market,Filled,9956.36520945,0,0,0,0,0,1 
2017-11-21T17:00:00Z,MELI,269.47323408,37,Market,Filled,9970.50966096,0,0,0,0,0,1 
2017-11-21T17:00:00Z,NETE,4.02,-2381,Market,Filled,-9571.62,0.0143198090692124105011933174,-0.0405727923627684964200477327,0.0548926014319809069212410501,-0.0405727923627684964200477327,0.0031252926694234840090376177, 0.5 
2017-11-21T19:00:00Z,FLWS,9.5,1050,Market,Filled,9975,0,0,0,0,0,1 
2017-11-21T19:00:00Z,DLTH,17.99,-553,Market,Filled,-9948.47,-0.0005552470849528039977790117,-0.0011104941699056079955580233,0.0005552470849528039977790116,-0.0011104941699056079955580233,-0.0018919307479999913090032412, 0.4 
2017-11-21T20:00:00Z,CARS,24.04,-415,Market,Filled,-9976.6,0.0125,   0,0.01125,0.0016666666666666666666666667,-0.0096743288519642809566687962, 0.3 
2017-11-21T21:00:00Z,DLTH,18.1,552,Market On Open,Filled,9991.2,0,0,0,0,0,1 
2017-11-22T15:00:00Z,CARS,24.16,412,Market,Filled,9953.92,0,0,0,0,0,1 
2017-11-22T15:00:00Z,MELI,265.27520892,-37,Market,Filled,-9815.18273004,-0.0018545994065281899109792285,-0.0155786350148367952522255193,0.0137240356083086053412462908,-0.0155786350148367952522255193,-0.0030791839840570373334448004, 0.5 
2017-11-22T15:00:00Z,SFIX,16.25,613,Market,Filled,9961.25,0,0,0,0,0,1 
2017-11-22T17:00:00Z,JD,39.79,-247,Market,Filled,-9828.13,-0.0007449714427613608145021108,-0.0134094859697044946610379935,0.0126645145269431338465358827,-0.011919543084181773032033772,-0.0158939919345897818793983772,   0 
2017-11-22T17:00:00Z,SHOP,109.56,-98,Market,Filled,-10736.88,0.0985707244948250369640216856,   0,0.0286840808279940857565303105,0.079940857565303104977821587,-0.0002496597410989549037787481, 0.1 
2017-11-22T18:00:00Z,BABA,189.72,-54,Market,Filled,-10244.88,0.033833161911979645969793753,   0,0.0095815514534726357386455909,0.0270123964705245493422833324,-0.0048430913577836546842563524, 0.1 
2017-11-22T18:00:00Z,CVNA,15.31,651,Market,Filled,9966.81,0,0,0,0,0,1 
2017-11-22T19:00:00Z,BABA,190.04,52,Market,Filled,9882.08,0,0,0,0,0,1 
2017-11-22T20:00:00Z,BABA,190.2,-52,Market,Filled,-9890.4,0.0008419280151547042727846769,   0,   0,0.0008419280151547042727846769,-0.0039206395557308387438129196, 0.2 
